project_id,project_name,project_type,sector,state,district,constituency,block,village,latitude,longitude,sanction_amount,released_amount,expenditure_amount,start_date,expected_completion_date,actual_completion_date,reported_progress,observed_progress,observed_progress_status,status,agency,data_status,source_type,data_availability_status,anomaly_label,anomaly_category,created_at,updated_at,fused_risk_score,risk_tier
SYN-PRJ-04921,Construction of Public Library and Reading Room at Village Shivnagar,BUILDING,Education & Community,Ladakh,Kargil,Kargil Parliamentary Constituency,Kargil Block-5,Village Shivnagar,34.019776,77.737241,3070000.0,3070000.0,2739000.0,2023-06-02,2024-07-14,2024-08-07,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717113,2026-09-19 15:04:49.717116,15.0,LOW
SYN-PRJ-04922,Installation of Community Water Purification RO Plant at Village Shivnagar,WATER_TANK,Drinking Water & Sanitation,Tripura,Dhalai,Dhalai Parliamentary Constituency,Dhalai Block-5,Village Shivnagar,23.875137,91.838037,1195000.0,1195000.0,1176000.0,2023-06-10,2023-10-25,2023-11-11,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717126,2026-09-19 15:04:49.717128,15.0,LOW
SYN-PRJ-04923,Installation of Community Water Purification RO Plant at Village Sundarpur,WATER_TANK,Drinking Water & Sanitation,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,Dibrugarh Block-5,Village Sundarpur,26.14888,92.908967,1955000.0,1633000.0,1107000.0,2024-06-26,2024-12-08,,70.8,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717138,2026-09-19 15:04:49.717141,40.0,MEDIUM
SYN-PRJ-04924,Construction of Foot Overbridge for School Commuters at Village Sundarpur,BRIDGE,Bridges & Culverts,Rajasthan,Kota,Kota Parliamentary Constituency,Kota Block-4,Village Sundarpur,27.05601,74.248014,4990000.0,2887000.0,1062000.0,2024-03-03,2025-10-06,,40.5,,NOT_AVAILABLE,DELAYED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717151,2026-09-19 15:04:49.717154,40.0,MEDIUM
SYN-PRJ-04925,Erection of Multi-Purpose Community Hall at Village Adarsh Nagar,BUILDING,Education & Community,Meghalaya,West Garo Hills,West Garo Hills Parliamentary Constituency,West Garo Hills Block-2,Village Adarsh Nagar,25.367618,91.448479,1370000.0,1370000.0,1251000.0,2024-10-29,2025-07-02,2025-06-07,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717165,2026-09-19 15:04:49.717167,15.0,LOW
SYN-PRJ-04926,Construction of Public Library and Reading Room at Village Sundarpur,BUILDING,Education & Community,Telangana,Warangal,Warangal Parliamentary Constituency,Warangal Block-3,Village Sundarpur,18.035697,79.000547,4415000.0,4415000.0,4279000.0,2021-05-21,2022-10-08,2022-11-07,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717178,2026-09-19 15:04:49.717180,15.0,LOW
SYN-PRJ-04927,Erection of Multi-Purpose Community Hall at Village Gandhi Gram,BUILDING,Education & Community,Jammu and Kashmir,Jammu,Jammu Parliamentary Constituency,Jammu Block-1,Village Gandhi Gram,33.860613,76.499181,1390000.0,1366000.0,1034000.0,2021-04-03,2022-01-06,,81.0,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717190,2026-09-19 15:04:49.717193,40.0,MEDIUM
SYN-PRJ-04928,Establishment of Primary Health Sub-Centre Building at Village Sundarpur,BUILDING,Education & Community,Arunachal Pradesh,Papum Pare,Papum Pare Parliamentary Constituency,Papum Pare Block-1,Village Sundarpur,28.149678,94.7988,2385000.0,2313000.0,1630000.0,2022-06-03,2023-03-02,,77.8,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717203,2026-09-19 15:04:49.717205,40.0,MEDIUM
SYN-PRJ-04929,Development of Anganwadi Center and Nutrition Hub at Village Kalyanpur,BUILDING,Education & Community,Andhra Pradesh,Chittoor,Chittoor Parliamentary Constituency,Chittoor Block-2,Village Kalyanpur,15.809972,79.693825,1100000.0,1100000.0,1058000.0,2023-03-12,2023-10-04,2023-10-20,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717216,2026-09-19 15:04:49.717218,15.0,LOW
SYN-PRJ-04930,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,Bihar,Bhagalpur,Bhagalpur Parliamentary Constituency,Bhagalpur Block-4,Village Kalyanpur,25.162789,85.559591,1280000.0,1280000.0,1275000.0,2024-08-10,2024-11-13,2024-10-18,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717228,2026-09-19 15:04:49.717231,15.0,LOW
SYN-PRJ-04931,Construction of High-Level Submersible Bridge across Nullah at Village Kalyanpur,BRIDGE,Bridges & Culverts,Uttarakhand,Nainital,Nainital Parliamentary Constituency,Nainital Block-1,Village Kalyanpur,30.139449,79.076017,4415000.0,3168000.0,1594000.0,2022-10-30,2024-01-18,,58.8,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717240,2026-09-19 15:04:49.717243,40.0,MEDIUM
SYN-PRJ-04932,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Rampur,BRIDGE,Bridges & Culverts,Karnataka,Bengaluru,Bengaluru Parliamentary Constituency,Bengaluru Block-3,Village Rampur,15.380996,75.585117,2475000.0,2475000.0,2846000.0,2023-07-25,2024-12-30,2025-02-05,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,UNUSUAL_FINANCIAL_PATTERN,2026-09-19 15:04:49.717254,2026-09-19 15:04:49.717256,72.0,HIGH
SYN-PRJ-04933,Construction of Gram Panchayat Citizen Service Center at Village Shivnagar,BUILDING,Education & Community,Andaman and Nicobar Islands,North and Middle Andaman,North and Middle Andaman Parliamentary Constituency,North and Middle Andaman Block-3,Village Shivnagar,11.753972,92.655028,2270000.0,1549000.0,609000.0,2024-07-19,2025-07-08,,45.3,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717266,2026-09-19 15:04:49.717269,40.0,MEDIUM
SYN-PRJ-04934,Bituminous Road from Main Highway to Scheduled Village at Village Adarsh Nagar,ROAD,Rural Connectivity & Transport,Madhya Pradesh,Gwalior,Gwalior Parliamentary Constituency,Gwalior Block-3,Village Adarsh Nagar,23.01199,78.670881,795000.0,753000.0,597000.0,2023-03-30,2023-07-21,,83.9,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717279,2026-09-19 15:04:49.717282,40.0,MEDIUM
SYN-PRJ-04935,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Kalyanpur,ROAD,Rural Connectivity & Transport,Assam,Nagaon,Nagaon Parliamentary Constituency,Nagaon Block-1,Village Kalyanpur,26.246164,92.900224,2945000.0,1826000.0,683000.0,2023-05-23,2024-03-10,,39.5,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717293,2026-09-19 15:04:49.717295,40.0,MEDIUM
SYN-PRJ-04936,Establishment of Primary Health Sub-Centre Building at Village Adarsh Nagar,BUILDING,Education & Community,West Bengal,Kolkata,Kolkata Parliamentary Constituency,Kolkata Block-4,Village Adarsh Nagar,22.993833,87.707661,345000.0,270000.0,150000.0,2023-06-17,2024-11-07,,64.6,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717307,2026-09-19 15:04:49.717309,40.0,MEDIUM
SYN-PRJ-04937,Construction of High-Level Submersible Bridge across Nullah at Village Shivnagar,BRIDGE,Bridges & Culverts,Nagaland,Mokokchung,Mokokchung Parliamentary Constituency,Mokokchung Block-2,Village Shivnagar,26.120011,94.7293,3280000.0,2694000.0,1586000.0,2023-01-30,2023-11-09,,63.0,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717320,2026-09-19 15:04:49.717323,40.0,MEDIUM
SYN-PRJ-04938,Construction of Foot Overbridge for School Commuters at Village Sundarpur,BRIDGE,Bridges & Culverts,Jharkhand,Bokaro,Bokaro Parliamentary Constituency,Bokaro Block-2,Village Sundarpur,23.648457,85.277389,4465000.0,4465000.0,3597000.0,2022-09-30,2024-01-11,,80.6,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717334,2026-09-19 15:04:49.717337,40.0,MEDIUM
SYN-PRJ-04939,Installation of Community Water Purification RO Plant at Village Rampur,WATER_TANK,Drinking Water & Sanitation,Assam,Jorhat,Jorhat Parliamentary Constituency,Jorhat Block-5,Village Rampur,26.428135,92.7743,580000.0,510000.0,311000.0,2023-05-16,2023-09-12,,67.3,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717347,2026-09-19 15:04:49.717349,40.0,MEDIUM
SYN-PRJ-04940,Erection of Multi-Purpose Community Hall at Village Sundarpur,BUILDING,Education & Community,Goa,South Goa,South Goa Parliamentary Constituency,South Goa Block-5,Village Sundarpur,15.166165,74.329525,1105000.0,1026000.0,683000.0,2023-02-27,2023-12-31,,74.8,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717360,2026-09-19 15:04:49.717362,40.0,MEDIUM
SYN-PRJ-04941,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Manipur,Imphal East,Imphal East Parliamentary Constituency,Imphal East Block-2,Village Adarsh Nagar,24.669215,93.87719,1600000.0,1195000.0,546000.0,2023-02-20,2023-06-28,,50.1,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717372,2026-09-19 15:04:49.717375,40.0,MEDIUM
SYN-PRJ-04942,Construction of Community Hall and Center at Village Adarsh Nagar (Phase-2),WATER_TANK,Drinking Water & Sanitation,Gujarat,Vadodara,Vadodara Parliamentary Constituency,Vadodara Block-2,Village Adarsh Nagar,22.114795,71.246124,820000.0,820000.0,782000.0,2021-08-26,2022-03-30,2022-03-02,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,POTENTIAL_SIMILARITY,2026-09-19 15:04:49.717386,2026-09-19 15:04:49.717389,72.0,HIGH
SYN-PRJ-04943,Construction of Gram Panchayat Citizen Service Center at Village Adarsh Nagar,BUILDING,Education & Community,Gujarat,Rajkot,Rajkot Parliamentary Constituency,Rajkot Block-5,Village Adarsh Nagar,22.324035,71.061061,4405000.0,3305000.0,1568000.0,2024-01-31,2025-07-06,,52.2,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717399,2026-09-19 15:04:49.717402,40.0,MEDIUM
SYN-PRJ-04944,Bituminous Road from Main Highway to Scheduled Village at Village Adarsh Nagar,ROAD,Rural Connectivity & Transport,Jharkhand,Deoghar,Deoghar Parliamentary Constituency,Deoghar Block-5,Village Adarsh Nagar,23.593367,85.239638,1300000.0,920000.0,464000.0,2021-06-01,2022-04-11,,55.5,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717412,2026-09-19 15:04:49.717415,40.0,MEDIUM
SYN-PRJ-04945,Erection of Multi-Purpose Community Hall at Village Gandhi Gram,BUILDING,Education & Community,Sikkim,East Sikkim,East Sikkim Parliamentary Constituency,East Sikkim Block-1,Village Gandhi Gram,27.563717,88.37789,3415000.0,3415000.0,3233000.0,2024-03-25,2025-09-03,2025-09-26,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717425,2026-09-19 15:04:49.717428,15.0,LOW
SYN-PRJ-04946,Construction of Additional Classrooms at Govt High School at Village Kalyanpur,BUILDING,Education & Community,Andhra Pradesh,Krishna,Krishna Parliamentary Constituency,Krishna Block-5,Village Kalyanpur,16.063134,79.849899,545000.0,385000.0,214000.0,2021-03-01,2022-06-01,,21.6,,NOT_AVAILABLE,STALLED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,DELAY_PATTERN,2026-09-19 15:04:49.717438,2026-09-19 15:04:49.717441,75.0,HIGH
SYN-PRJ-04947,Widening and Strengthening of Approach Road to Primary Health Centre at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Telangana,Hyderabad,Hyderabad Parliamentary Constituency,Hyderabad Block-4,Village Gandhi Gram,18.068819,78.99333,3205000.0,3205000.0,2797000.0,2023-03-08,2023-09-03,2023-09-08,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717451,2026-09-19 15:04:49.717454,15.0,LOW
SYN-PRJ-04948,Installation of Community Water Purification RO Plant at Village Shivnagar,WATER_TANK,Drinking Water & Sanitation,Andaman and Nicobar Islands,North and Middle Andaman,North and Middle Andaman Parliamentary Constituency,North and Middle Andaman Block-4,Village Shivnagar,11.723729,92.565203,930000.0,930000.0,866000.0,2022-03-22,2022-06-21,2022-06-26,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717464,2026-09-19 15:04:49.717467,15.0,LOW
SYN-PRJ-04949,Construction of High-Level Submersible Bridge across Nullah at Village Sundarpur,BRIDGE,Bridges & Culverts,Nagaland,Dimapur,Dimapur Parliamentary Constituency,Dimapur Block-4,Village Sundarpur,26.105188,94.529968,3420000.0,3420000.0,2977000.0,2024-08-13,2026-04-26,2026-05-23,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717477,2026-09-19 15:04:49.717480,15.0,LOW
SYN-PRJ-04950,Construction of Additional Classrooms at Govt High School at Village Shivnagar,BUILDING,Education & Community,Goa,South Goa,South Goa Parliamentary Constituency,South Goa Block-1,Village Shivnagar,15.492844,74.237594,2845000.0,2845000.0,2818000.0,2022-01-19,2022-09-11,2022-09-25,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717489,2026-09-19 15:04:49.717492,15.0,LOW
SYN-PRJ-04951,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Mohanpur,ROAD,Rural Connectivity & Transport,Chandigarh,Chandigarh,Chandigarh Parliamentary Constituency,Chandigarh Block-1,Village Mohanpur,30.845459,76.823791,3035000.0,3035000.0,3031000.0,2024-07-28,2025-05-06,2025-04-17,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717502,2026-09-19 15:04:49.717505,15.0,LOW
SYN-PRJ-04952,Construction of Gram Panchayat Citizen Service Center at Village Kalyanpur,BUILDING,Education & Community,Punjab,Bathinda,Bathinda Parliamentary Constituency,Bathinda Block-3,Village Kalyanpur,31.013021,75.336221,2900000.0,2900000.0,2721000.0,2021-12-08,2023-02-22,2023-02-08,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717516,2026-09-19 15:04:49.717519,15.0,LOW
SYN-PRJ-04953,Bituminous Road from Main Highway to Scheduled Village at Village Sundarpur,ROAD,Rural Connectivity & Transport,Meghalaya,Ri Bhoi,Ri Bhoi Parliamentary Constituency,Ri Bhoi Block-3,Village Sundarpur,25.583459,91.215208,1295000.0,743000.0,337000.0,2021-05-29,2021-10-28,,46.2,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717529,2026-09-19 15:04:49.717532,40.0,MEDIUM
SYN-PRJ-04954,Installation of Solar Dual-Pump Piped Drinking Water System at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Punjab,Patiala,Patiala Parliamentary Constituency,Patiala Block-5,Village Adarsh Nagar,31.223486,75.619913,1420000.0,1420000.0,1418000.0,2024-07-20,2025-02-24,2025-03-31,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717543,2026-09-19 15:04:49.717546,15.0,LOW
SYN-PRJ-04955,Establishment of Primary Health Sub-Centre Building at Village Kalyanpur,BUILDING,Education & Community,Goa,North Goa,North Goa Parliamentary Constituency,North Goa Block-1,Village Kalyanpur,15.426718,74.293683,3955000.0,3378000.0,2283000.0,2021-03-01,2022-06-01,,41.0,,NOT_AVAILABLE,STALLED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,DELAY_PATTERN,2026-09-19 15:04:49.717557,2026-09-19 15:04:49.717559,75.0,HIGH
SYN-PRJ-04956,Widening and Strengthening of Approach Road to Primary Health Centre at Village Adarsh Nagar,ROAD,Rural Connectivity & Transport,Chhattisgarh,Bilaspur,Bilaspur Parliamentary Constituency,Bilaspur Block-5,Village Adarsh Nagar,21.304901,81.982252,1165000.0,879000.0,431000.0,2023-11-26,2024-11-17,,56.9,,NOT_AVAILABLE,DELAYED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717569,2026-09-19 15:04:49.717572,40.0,MEDIUM
SYN-PRJ-04957,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Gandhi Gram,BRIDGE,Bridges & Culverts,Andaman and Nicobar Islands,North and Middle Andaman,North and Middle Andaman Parliamentary Constituency,North and Middle Andaman Block-4,Village Gandhi Gram,11.653958,92.754104,4445000.0,4445000.0,3846000.0,2021-01-24,2022-01-10,2021-12-17,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717584,2026-09-19 15:04:49.717588,15.0,LOW
SYN-PRJ-04958,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Gandhi Gram",WATER_TANK,Drinking Water & Sanitation,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-1,Village Gandhi Gram,10.645227,72.676489,425000.0,232000.0,88000.0,2024-03-28,2024-12-05,,39.0,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717601,2026-09-19 15:04:49.717604,40.0,MEDIUM
SYN-PRJ-04959,Construction of Gram Panchayat Citizen Service Center at Village Mohanpur,BUILDING,Education & Community,Arunachal Pradesh,Papum Pare,Papum Pare Parliamentary Constituency,Papum Pare Block-4,Village Mohanpur,28.375921,94.663146,695000.0,695000.0,658000.0,2023-12-13,2024-09-05,2024-09-21,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717614,2026-09-19 15:04:49.717617,15.0,LOW
SYN-PRJ-04960,Development of Anganwadi Center and Nutrition Hub at Village Sundarpur,BUILDING,Education & Community,Assam,Nagaon,Nagaon Parliamentary Constituency,Nagaon Block-4,Village Sundarpur,26.178153,92.949055,4105000.0,4105000.0,3751000.0,2023-05-23,2024-06-26,2024-06-03,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717627,2026-09-19 15:04:49.717629,15.0,LOW
SYN-PRJ-04961,Erection of Multi-Purpose Community Hall at Village Rampur,BUILDING,Education & Community,Telangana,Warangal,Warangal Parliamentary Constituency,Warangal Block-3,Village Rampur,17.988847,79.046532,600000.0,351000.0,131000.0,2023-10-21,2025-04-02,,41.7,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717640,2026-09-19 15:04:49.717642,40.0,MEDIUM
SYN-PRJ-04962,Construction of Public Library and Reading Room at Village Adarsh Nagar,BUILDING,Education & Community,Sikkim,South Sikkim,South Sikkim Parliamentary Constituency,South Sikkim Block-2,Village Adarsh Nagar,27.326728,88.637835,2545000.0,2545000.0,2460000.0,2021-06-14,2022-01-28,2022-01-12,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717653,2026-09-19 15:04:49.717655,15.0,LOW
SYN-PRJ-04963,Widening and Strengthening of Approach Road to Primary Health Centre at Village Shivnagar,ROAD,Rural Connectivity & Transport,Kerala,Thiruvananthapuram,Thiruvananthapuram Parliamentary Constituency,Thiruvananthapuram Block-5,Village Shivnagar,10.856096,76.208593,3115000.0,3115000.0,2721000.0,2021-03-07,2021-07-01,2021-07-06,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717666,2026-09-19 15:04:49.717668,15.0,LOW
SYN-PRJ-04964,Installation of Community Water Purification RO Plant at Village Mohanpur,WATER_TANK,Drinking Water & Sanitation,Nagaland,Dimapur,Dimapur Parliamentary Constituency,Dimapur Block-5,Village Mohanpur,26.058275,94.534251,1585000.0,1017000.0,467000.0,2023-05-06,2023-10-17,,100.0,25.3,OFFICER_VERIFIED,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,REALITY_GAP,2026-09-19 15:04:49.717679,2026-09-19 15:04:49.717682,72.0,HIGH
SYN-PRJ-04965,Installation of Community Water Purification RO Plant at Village Sundarpur,WATER_TANK,Drinking Water & Sanitation,Karnataka,Bengaluru,Bengaluru Parliamentary Constituency,Bengaluru Block-4,Village Sundarpur,15.399891,75.779629,1385000.0,1385000.0,1382000.0,2023-01-20,2023-06-11,2023-05-26,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717692,2026-09-19 15:04:49.717695,15.0,LOW
SYN-PRJ-04966,Erection of Multi-Purpose Community Hall at Village Mohanpur,BUILDING,Education & Community,Sikkim,North Sikkim,North Sikkim Parliamentary Constituency,North Sikkim Block-2,Village Mohanpur,27.448335,88.410675,1225000.0,1225000.0,1112000.0,2024-09-13,2025-04-16,2025-04-26,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.717705,2026-09-19 15:04:49.717707,15.0,LOW
